job_role,skills,skills_count,experience,skill_SQL,skill_Английский—_B2_—_Средне-продвинутый,skill_Английский_язык,skill_Python,skill_Docker,skill_Git,skill_Kubernetes,skill_PostgreSQL,skill_CI_CD,skill_JavaScript,skill_Английский—_B1_—_Средний,skill_Бизнес-анализ,skill_Английский—_C1_—_Продвинутый,skill_Аналитическое_мышление,skill_REST_API,skill_TypeScript,skill_Linux,skill_React,skill_Figma,skill_Деловая_коммуникация,skill_BPMN,skill_Java,skill_API,skill_UML,skill_Redis,skill_MySQL,skill_Agile,skill_Power_BI,skill_UX,skill_Postman,skill_HTML,skill_Atlassian_Jira,skill_UI,skill_DevOps,skill_PHP,skill_Grafana,skill_Adobe_Photoshop,skill_Разработка_технических_заданий,skill_Русский—_C2_—_В_совершенстве,skill_MS_Excel,skill_User_Story,skill_REST,skill_RabbitMQ,skill_Scrum,skill_Постановка_задач_разработчикам,skill_QA,skill_Project_management,skill_Prometheus,skill_CSS,skill_SOAP,skill_Русский—_C1_—_Продвинутый,skill_Angular,skill_Apache_Kafka,skill_Laravel,skill_Adobe_Illustrator,skill_Анализ_данных,skill_Gitlab,skill_Golang,skill_Node_js,skill_Системный_анализ
Product Manager,Управление командой; Управление бизнес процессами; Разработка стратегии продвижения продуктов; Оптимизация бизнес-процессов; Управление рисками,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,CustDev; Сценарный анализ; Постановка задач разработчикам; Продуктовые метрики; Корреляционный анализ; Roadmap,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Деловая коммуникация; Стратегический анализ внешней среды; Product Management; P&L; Анализ конкурентной среды; Финансовый анализ; Управление командой; Бизнес-анализ; Scrum; Продуктовые метрики; Team management; Product Led Growth; Teamleading; Product-market fit; Управление бэклогом; Стратегический менеджмент; Управление портфелем продуктов,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Деловая коммуникация; Финансовый анализ; Стратегическое планирование; Бизнес-анализ; Управление бюджетом; Анализ обратной связи; Аналитическое мышление; Анализ рынка; Продуктовая стратегия; Стратегический менеджмент,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский язык; Английский — B2 — Средне-продвинутый,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский — C1 — Продвинутый; Русский — B2 — Средне-продвинутый,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Аналитическое мышление; Бизнес-анализ,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,UI; Коммуникационная стратегия; Разработка дизайн-концепции; Создание дизайн-системы; Брейнсторминг; Анализ целевой аудитории,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,UX; UI,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Adobe Photoshop; Графический дизайн; Figma; Minimal Viable Product; Material Design; Human Interface Guidelines,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,UI; UX; Flutter; Dart; Firebase; Git; CI/CD; Android; iOS,9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,UI; UX,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,BRD; CJM; BPMN; Разработка бизнес-требований,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Figma; UX; UI; Дизайн интерфейсов; Web Design; CJM; Проектирование пользовательских интерфейсов; Web-дизайн; Дизайн-мышление; Умение принимать решения; Design; Agile Project Management; Работа в команде; Работа с банками; Банк; Деловая коммуникация; Организаторские навыки,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Деловая коммуникация; Продуктовая стратегия; UX-исследования; Организация работы сотрудников; Scrum,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,UI; UX; Angular; React; HTML5; jQuery; JavaScript; Figma; CSS3; Next.js; TypeScript; Английский — A2 — Элементарный,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UX Designer,Miro; Power BI,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Английский — B2 — Средне-продвинутый,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Графический дизайн; Визуализация данных; Разработка логотипов; Стилизация изображений; Иллюстрирование; Adobe Photoshop; Дизайн рассылок; Adobe Illustrator,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,Английский язык; Design; Graphic Design; UI; UX; Adobe Illustrator; Adobe Photoshop; Графические редакторы; Дизайн; Графический дизайн; Web-дизайн; Web Design; Illustration; Немецкий язык; Английский — B1 — Средний,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,UML; Business English; Английский — B2 — Средне-продвинутый,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,UI; UX; Айдентика,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Adobe Photoshop; Adobe Illustrator; Figma; Web-дизайн,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,Figma; Adobe Photoshop; UX; UI; Adobe Illustrator; Нейронные сети; Atomic Design; Usability-тестирование; Graphic Design; Presentation skills; Minimal Viable Product; Английский — A1 — Начальный; Русский — B1 — Средний,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,"Figma; Работа в условиях многозадачности; Ответственность и пунктуальность; Внимательность, ответственность; Стремление развиваться; Разработка дизайн-концепции",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Английский — B2 — Средне-продвинутый; Русский — B2 — Средне-продвинутый,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Adobe Photoshop; Adobe Illustrator; Adobe InDesign; MS PowerPoint; Английский язык; Английский — B2 — Средне-продвинутый,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,Английский язык; Design; Graphic Design; UI; UX; Adobe Illustrator; Adobe Photoshop; Графические редакторы; Дизайн; Графический дизайн; Веб-дизайн; Web Design; Web-дизайн; Illustration; Немецкий язык; Немецкий — B1 — Средний; Английский — B1 — Средний,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,Английский язык; Design; Graphic Design; UI; UX; Adobe Illustrator; Adobe Photoshop; Графические редакторы; Дизайн; Графический дизайн; Web-дизайн; Web Design; Illustration; Немецкий язык; Английский — B1 — Средний,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,Figma; UI; Tilda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Adobe Illustrator; Adobe Photoshop; Adobe InDesign; Figma; CorelDRAW,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,Работа в команде; Креативность; Адаптивный дизайн; Дизайн-мышление; UX-исследования; Прототипирование,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Product-market fit; Agile Project Management; Unit-экономика; Разработка и внедрение KPI; A/B тесты; Сквозная аналитика; Стратегический анализ внешней среды; Анализ требований; Продуктовая стратегия; Приоритизация бэклога; UX-исследования,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Agile; Figma; Miro; Atlassian Jira; User Acceptance Testing; Английский — B1 — Средний,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Организаторские навыки; Организация учебного процесса; Общая психология; Организация встреч; Дизайн полиграфии; Adobe InDesign; Художник; Индивидуальное обучение; Планирование; Организация презентаций; Adobe Illustrator; Adobe Photoshop; Графический дизайн; Деловая коммуникация; Навыки презентации; Управление временем; Обучение и развитие; Групповое обучение; Умение работать в коллективе; 3D Max,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,UX; UI; Figma; CustDev; Прототипирование; Web-дизайн; Дизайн интерфейсов,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Adobe Photoshop; Adobe Illustrator; Adobe After Effects; Верстка сайтов; UX/UI; Графический дизайн,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,Проектный менеджмент; Системная интеграция; Разработка технических заданий,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,UX; Balsamiq; Айдентика; Axure RP; Брейнсторминг; Participatory Design; Figma; Product-market fit; Customer Journey Mapping; Usability; Английский — B2 — Средне-продвинутый,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Аналитическое мышление; Бизнес-анализ,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Unity; Разработка компьютерных Игр; Анимация; Blender 3D; Adobe After Effect; UI; Figma; Adobe Photoshop,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Adobe Photoshop; Анализ целевой аудитории; Стилизация изображений; Позиционирование бренда; Графический дизайн; Adobe Illustrator,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,Графические редакторы; Графический дизайн; преподавание; Adobe Acrobat; Adobe After Effect; Web Design; AutoCAD; Autodesk Revit; Figma; Adobe Photoshop; Организация учебного процесса; Проведение тестирований; Преподавание; Adobe Illustrator; MS PowerPoint; 3D Моделирование; Дизайн; Точность и внимательность к деталям; Общая психология; Групповое обучение; Обучение и развитие; Публичные выступления; Репетитор; Деловое общение; Контроль качества; Психология Личности; Умение работать с детьми,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,Adobe Photoshop; Транспортная логистика; Графический дизайн; Умение планировать; CorelDRAW; Дизайн рассылок; Веб-дизайн; Инфографика; Разработка фирменного стиля; Адаптивный дизайн; Adobe After Effects; Разработка дизайн-концепции; Дизайн сувенирной продукции; Adobe InDesign; Полиграфический дизайн; Adobe Illustrator,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,Figma,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Flutter; Clean Architecture; REST API; FastAPI; PostgreSQL; Redis; Celery; Разработка и внедрение системы KPI; Hardware; JWT; Firebase; UX; CI/CD; Logging; ERP Systems,15,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,React; VueJS; JavaScript; API,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,SQL; PostgreSQL; Atlassian Confluence; Atlassian Jira; MS Visio; Figma; BPMN; REST API,8,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Android SDK; Kotlin; Git; XML; Android,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Google Analytics; Яндекс.Метрика; SQL; BigQuery; Power BI; Tableau,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,iOS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,HTML5; CSS3; JavaScript; Кроссбраузерная верстка; Адаптивная верстка; 1С-Битрикс,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Английский язык; Kotlin; Swift; Atlassian Jira; REST API; React Native; Деловая коммуникация; Redux; TypeScript; Английский — B2 — Средне-продвинутый,10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,CustDev; Сценарный анализ; Постановка задач разработчикам; Продуктовые метрики; Корреляционный анализ; Roadmap,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Figma; Adobe Illustrator; Adobe Photoshop; Графический дизайн; UI; UX; Adobe XD; Usability-тестирование; Веб-дизайн; User Interface; Работа в команде; Международные рынки; Английский язык; Русский — C1 — Продвинутый; Английский — B1 — Средний,15,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
UX Designer,Figma; UI; UX; Прототипирование; User Interface; Atomic Design; Material Design; User Story Mapping; Usability; Minimal Viable Product; Sketch; Axure RP; Zeplin; Adobe XD; Английский — B2 — Средне-продвинутый,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,TypeScript; Vue; React; CI/CD; Next.js; SSR; SSG; FSD; SSE; WebSocket; CSS; Tailwind; UIKit; E2E; Монорепо; Микрофронтенды; Frontend,17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UX Designer,React; Деловая коммуникация; TypeScript; CI/CD,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Figma; UX; UI; Дизайн интерфейсов; Web Design; CJM; Проектирование пользовательских интерфейсов; Web-дизайн; Дизайн-мышление; Умение принимать решения; Design; Agile Project Management; Работа в команде; Работа с банками; Банк; Деловая коммуникация; Организаторские навыки,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Figma; HTML; Adobe Illustrator; Adobe Photoshop; Веб-дизайн; Tilda; Wordpress; User Interface; Брифинг; Прототипирование; Адаптивная верстка; Webflow; Создание дизайн-системы; Векторная графика; Анализ целевой аудитории; WEB аналитика; Адаптивный дизайн; Дизайн-мышление; Графический дизайн; Material Design; Дизайн-ревью; Кроссбраузерная верстка; Верстка сайтов; Adobe InDesign; Казахский — B2 — Средне-продвинутый; Русский — C2 — В совершенстве,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UX Designer,System Analysis; Business Analysis; BPMN; API; SDLC; Business communication; Facilitation Skills; Английский — B2 — Средне-продвинутый,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Деловая переписка; Умение работать в коллективе; Планирование рабочего дня руководителя; Административная поддержка руководителя; Сбор и анализ информации; Исполнение личных поручений руководителя; Аналитическое мышление; Организация встреч; Организация деловых поездок; Английский — B2 — Средне-продвинутый; Казахский — B2 — Средне-продвинутый,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Управление командой; Управление бизнес процессами; Разработка стратегии продвижения продуктов; Оптимизация бизнес-процессов; Управление рисками,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,"IPMA, PMP, CFA; технический расчет; IoT engineer; Project manager",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Бизнес-анализ; BPMN; UML; SQL; Draw.io; Моделирование бизнес-процессов; User Story; Use case; Agile; Системный анализ; Управление стейкхолдерами; Разработка технических заданий,12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UX Designer,Google Ads; Яндекс.Метрика; Digital Marketing; Google Analytics; Разработка маркетинговой стратегии; SEO оптимизация; Анализ данных,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
UX Designer,Деловая коммуникация; Стратегический анализ внешней среды; Product Management; P&L; Анализ конкурентной среды; Финансовый анализ; Управление командой; Бизнес-анализ; Scrum; Продуктовые метрики; Team management; Product Led Growth; Teamleading; Product-market fit; Управление бэклогом; Стратегический менеджмент; Управление портфелем продуктов,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,Angular; JavaScript; TypeScript; CSS; HTML; Английский — B2 — Средне-продвинутый,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
